,title,category
3056,"K-바이오, 한국투자공사 우군 확보…""성장 마중물 수혜주는?""",Economy
3057,코스피 급락해도 솟아날 구멍은 있다…통신장비·6G 관련주는 상승 [매경 자이앤트],Economy
3058,쏘카 이재웅 경영 복귀 후 지분 확대⋯왜?,Economy
3059,"""한화솔루션 매도의견"" 목표가 2만5000원으로 반토막… LG이노텍, 휴머노이드 수혜 진입 목표가 38만원 [株토피아]",Economy
3060,금융노조 “정책금융기관 지방 이전은 포퓰리즘…즉각 중단해야”,Economy
3061,"더존비즈온 지분 90% 확보한 EQT, 2차 공개매수… 1차와 동일한 가격",Economy
3062,"HD건설기계, 호주 판매 56% 급증…신시장 공략 속도",Economy
3063,지난해 75% 오른 코스피…급등·과열주 증가에 시장경보 3000건 11%↑,Economy
3064,"원유 수급난 심화에… 석유公, 해외 자회사·지분 투자 광구서 생산한 원유 도입 추진",Economy
3065,"남양유업, 제62기 정기 주총...""흑자전환, 성장 궤도 진입 신호탄""",Economy
3066,"김정관 산업장관 ""전시에 준한 위기""…공급망·에너지 비상 대응 체제 가동",Economy
3067,"오늘이엔엠, ‘美 AT&T·에릭슨 프로젝트’ 참여",Economy
3068,제약바이오 '슈퍼 주총' 키워드…R&D 확대·파격 주주환원 '투트랙',Economy
3069,"현대위아, 인도 법인에 831억 출자…""현대차·유럽향 부품 수요 확대""",Economy
3070,주가 두배로 뛰었는데 ‘유증 빔’… 24% 급락에 ‘매도’ 리포트까지 나왔다,Economy
3071,“순익 2조원 벽 넘더니”…김성환 한국투자증권 대표 3연임 성공,Economy
3072,중동 전쟁 장기화되나...토스·보험업권으로 차량 5부제 확산,Economy
3073,복제약가 인하에 '경영전략 수술' 나선 제약업계,Economy
3074,"‘소송 패소’ 한방에…테슬라에 밀린 메타 주가, 하룻새 8% 급락",Economy
3075,페르시아만에 갇힌 韓 선박 26척… 이란 기류 완화에도 “통과는 부담”,Economy
3076,"김승언 남양유업 사장 ""흑자전환, 성장 궤도 진입 신호탄 될 것""",Economy
3077,"[현장] 구자용 E1 회장 ""중동 변수에도 LPG 수급 안정…신사업은 LNG 집중""",Economy
3078,토스만 뚫은 신보 보증대출…카뱅·케뱅은 왜 못하나,Economy
3079,"대동금속, 100% 무상증자 결정…""지속가능 주주친화 정책""",Economy
3080,"케이카 “중고차 시세, 성수기에도 전쟁에 숨고르기…경차는 견고”",Economy
3081,펄어비스 허진영 대표 “‘붉은사막’ 오래 사랑받는 게임 ‘노력’”,Economy
3082,"[HVAC 진검승부]② 삼성전자, M&A 빗장 해제···'포스트 하만' 육성",Economy
3083,"참여연대 “다주택 의원, 부동산 상임위 이해충돌 조사해야”",Economy
3084,"EQT, 더존비즈온 2차 공개매수 개시…주당 12만원 가격 유지",Economy
3085,"카드사 1·2위, '한화이글스 쟁탈전'…삼성카드, '한화이글스 삼성카드' 출시",Economy
3086,주총 마친 4대 금융…주주환원·AI 전환 '공통 목소리',Economy
3087,"“옆집 치킨집 줄줄이 문 닫는데, 여기만 안 망하네?”…폐점률 0%대 찍은 치킨집, 어디?",Economy
3088,"코스피 오를때도 철강은 '추락'…벼랑 끝 몰린 산업, 출구는 어디에 [이주엔 머니]",Economy
3089,"오픈AI, '성인 모드' 무기한 연기…윤리·투자자 우려에 제동",Economy
3090,"싸우는 건 미국, 돈 버는 건 러시아…亞 석유 고객 싹쓸이에 푸틴 ‘미소’",Economy
3091,"유류세 인하에도 기름값 '2000원 시대' 현실화…""옥외주차장도 5부제 의무화"" (종합)",Economy
3092,설계사 보험사기 연루 무더기 적발…보험사 3곳 등 제재,Economy
3093,수요는 많은데 공급 없는 동탄역 아파트 ‘20억 클럽’ 목전… 주거용 오피스텔로 시선 이동,Economy
3094,"하만, 헝가리에 2300억 투자…유럽 전장 시장 공략",Economy
3095,2차 석유 최고가제 시행 첫날…서울 휘발유값 15원 올랐다,Economy
3096,“다주택 참모 빠져라” 李 으름장에…청와대 줄줄이 집 판다,Economy
3097,구글 터보퀀트 부상…반도체 시장 ‘제번스의 역설’ 되나,Economy
3098,"울산 부동산시장 상승세, 남구 새아파트 품귀…동원개발, ‘울산 신복역 비스타 메트로’ 4월 분양예정",Economy
3099,"‘원료 수급 대란’에 나프타 수출 전면 금지, '쓰레기봉투 사재기' 없어질까",Economy
3100,"아이에스동서, 성세환 사외이사 선임…배당 500원·지배구조 개편",Economy
3101,"남양유업 김승언, 오너리스크 털고 흑자 달성…배당 1250% 확대",Economy
3102,2조4000억원 유상증자 기습 발표…한화솔루션 개미 주주 '분통'[개미와글와글],Economy
3103,"대출 규제 비껴간 오피스텔, 임대수익률 5.71% '역대 최고치' 경신",Economy
3104,"""말 한마디에 10% 출렁""…유가 뒤흔든 트럼프",Economy
3105,"""내 집은 못 사도 서울은 산다""…청년안심주택 청약 '광풍'",Economy
3106,중동 불안 속 멀미나는 '롤러코스피' 지속…개인 vs 외국인 성과는?,Economy
3107,"'상위1%' 고수, 터보퀀트발 급락에 삼전 팔더니…쓸어담은 게 [ [마켓PRO]",Economy
3108,"아이엠바이오로직스, 코스닥 시장 안착…3개년 전망치 기대감 반영",Economy
3109,“코인 보내면 빚 탕감해드려요”…대부업체 사칭한 해킹사기 기승,Economy
3110,"美법원, 국방부 앤스로픽 퇴출에 제동…임시 중단 명령",Economy
3111,"교직원공제회, 자산 85조 돌파…12년 연속 흑자",Economy
3112,"주유소 883곳, 2차 최고가격제 발표 전 휘발유 가격 올렸다…선반영 꼼수?",Economy
3113,"2차 석유 최고가제 시행 첫날…휘발유 1830원, 경유 1826원",Economy
3114,"국민연금, 세방전지·한샘 '참석률 저조' 이사 선임 제동",Economy
3115,"엔에이치스팩33호, 코스닥 상장 첫날 167% 급등 [핫종목]",Economy
3116,"유류세 인하에도 기름값 2000원 시대… ""2주 후가 더 걱정""",Economy
3117,유통 주총서 드러난 3색 전략…신세계 확장·롯데 효율·현대 지속가능,Economy
3118,"길어지는 중동사태와 트럼프의 말바꾸기…환율, 1500원 후반서 등락",Economy
3119,"[증권사 STO]⑦ 토스증권, 경쟁 속 '거리 두기' 이유는",Economy
3120,"언제까지 한국 경제, '중동'에 휘둘려야 하나 [지금은 기후위기]",Economy
3121,코스닥 1위 올라선 삼천당제약…400% 급등 속 고점 우려도,Economy
3122,"산돌, AI 성장 전략 및 주주환원 정책 강화 발표",Economy
3123,"‘위기서 반등’ 직방, 분양광고 매출 급증이 발판",Economy
3124,치매 위험 7.3배...초기 파킨슨병 환자 '위험' 신호는?,Economy
3125,고가 ‘위축’·중저가 ‘활발’…다주택자 양도세 중과 앞두고 주택시장 ‘키맞추기’,Economy
3126,대부업체 ‘코인 보내면 빚 탕감’ 메일은 사기...소비자경보 발령,Economy
3127,2차 최고가격제 첫날…전국 평균 휘발윳값 1830원,Economy
3128,오를 땐 '후다닥'…기름값 단숨에 '두 자릿수' 급등,Economy
3129,"BYD, ‘007’ 다니엘 크레이그와 손잡았다…‘덴자’ 글로벌 확장 시동 [여車저車]",Economy
3130,"부산 산지 비율 44%, 서울 약 2배… 귀한 평지 대단지 ‘엄궁역 트라비스 하늘채’ 온다",Economy
3131,"'비과세 배당' 러시…4대 금융지주, 31조 실탄 마련",Economy
3132,국민연금으로 금융지주 견제?… 반대한 주총 안건 줄줄이 통과,Economy
3133,"디캠프, 417억 배당수익 스타트업 되돌려줬더니…매출 13배 '폭발' [넘버스]",Economy
3134,나프타 수출제한에 한숨 돌렸지만…업계 “시간 벌었을 뿐”,Economy
3135,"""지커, 첫 한국 출시 모델은 7X…시기는"" 이 영상에 답 있다",Economy
3136,"HS화성, 2025년 매출 6595억…영업익 82% 급증",Economy
3137,"[서희건설은 지금] 수술대 오른 지주택, '승계 셈법' 변수로",Economy
3138,‘기름값 2000원 돌파’ 압박에 밤새 이어진 주유소 대기줄···“자전거 출퇴근 고민”,Economy
3139,‘60조’ 수주전에 쏠린 눈…30년 잠수함 전문가가 본 K-해양 방산,Economy
3140,2차 석유 최고가제 시행 첫날…단숨에 '두 자릿수' 급등,Economy
3141,"한투운용 본부장 “고환율, 오히려 기회…수혜 기업 10개 추린 액티브 ETF 곧 상장”",Economy
3142,중동 전쟁에 금리 인하 기대감 ‘뚝’…美 채권 보관액 6조 줄었다 [투자360],Economy
3143,전쟁 탓에 원가 50% 올랐는데…납품대금연동제 유명무실,Economy
3144,"'중동·美 반도체 쇼크' 코스피 5,200선 후퇴",Economy
3145,중동전쟁 여파에 헬륨 부족…반도체 생산 차질 우려 확산,Economy
3146,"삼성전자 하만, 헝가리에 2300억 투자…자율주행 신기술 확보",Economy
3147,"현대로템, 중동형 K2 전차 실물 최초 공개",Economy
3148,[하우머니] '터보퀀트' 쇼크…반도체 외국인 매도 진단은?,Economy
3149,"인천공항, 개항 25년 만에 세계 3위…“여객 1억명 시대 연다”",Economy
3150,"""기름값 바로 인상? 문제 있다"" 정부 지적에도...'2000원' 주유소 등장",Economy
3151,"포스코, 산업가스 '밸류체인 구축' 미래 성장 가속",Economy
3152,지난해 美 월가 수익 30%↑…직원 상여금도 평균 3억7800만원,Economy
3153,"삼성SDI, 전구체 기업 피노 300억 규모 지분 투자",Economy
3154,"法, 동성제약 회생계획 '강제인가'…유암코·태광 1600억 투입",Economy
3155,"셀트리온, 일본서 옴리클로·아이덴젤트 품목허가 승인",Economy
3156,"현대로템, 중동형 'K2 전차' 실물 최초 공개",Economy
3157,"코스피, 중동 사태·터보퀀트 이중 충격에 5200대로 하락 출발",Economy
3158,"[단독] 현대차 AVP본부, 박민우 사장 부임 후 첫 임원인사 단행...유지한·안형기 부사장 승진",Economy
3159,[사장님 대출 환승시대]① 증액 대환까지 열렸다…파격 조건 '눈길',Economy
3160,"직방 ""작년 적자 95% 축소…AI 운영구조 확대할 것""",Economy
3161,"코스피, 터보퀀트 충격에 3%대 급락…투자심리 위축",Economy
3162,K뷰티에 밀린 '뷰티공룡'…로레알이 엔디비아 손잡은 이유 [분석+],Economy
3163,"금감원, 사업자대출 점검 착수…'주택구매 유용' 고위험군 타깃",Economy
3164,'7년 대작' 붉은사막 판매호조…펄어비스 주가급등,Economy
3165,"한양증권, 밸류업 공시 ""주당 1600원 배당 또는 배당성향 30%""",Economy
3166,현대차 '소형 전기 SUV' 포착...'인도 전략형' 출시 가능성,Economy
3167,"동운아나텍, 기업가치 제고 본격화…자사주 소각·헬스케어 확대",Economy
3168,"전쟁發 '비닐 대란'에…""대체제 뜬다"" 투자자들 우르르",Economy
3169,"코스맥스, 주당 3300원 배당…업계 첫 고배당기업",Economy
3170,"""주식은 풀고 코인은 과세?""…가상자산 세제, '조세 역주행' 논란 확산",Economy
3171,"DS증권 ""한화솔루션, 기대효과 없는 2.4조 유증...매도""",Economy
3172,"오픈AI, 챗GPT ‘성인모드’ 출시 무기한 보류",Economy
3173,"거래재개 '우리로', 또 상한가…광통신 장비주 동반 상승 [핫종목]",Economy
3174,"자고 났더니 가름값이…2차 석유 최고가격제, 210원씩 올라",Economy
3175,김승언 남양유업 사장 “5년 이어진 적자 구조 끊어… 주주환원 본격화”,Economy
3176,“4월부터 가격 오른다” 배달·포장용품도 대란 조짐 [중동發 물가쇼크],Economy
3177,"셀트리온, 日서 졸레어·아일리아 시밀러 승인받아",Economy
3178,유가 150달러 베팅 확산…이란전쟁 여파에 연준 금리인상 부각,Economy
3179,"월가, 달러 약세론 접나…이란 전쟁이 판 뒤집었다",Economy
3180,"승진에 '대졸 4년·고졸 8년'…국토부, 건설기술인협회에 규정 개선 통보",Economy
3181,"배민 모회사 DH, 수익성 30.3% 개선…“한국서 긍정 모멘텀”",Economy
3182,"현대차그룹, 차량 5부제 시행사 확대 …정부 에너지 절약 동참",Economy
3183,4월 수도권 공공·민간 분양 동시 확대…실수요자 청약 기회 열린다,Economy
3184,"우리로, 거래정지 풀리자 또 상한가…6거래일 연속 급등",Economy
3185,HJ중공업 건설부문 대표에 송경한 전 동부엔지니어링 대표,Economy
3186,"AI가 다시 불러낸 CPU…Arm, AI 에이전트 수요에 승부수",Economy
3187,코인 보내면 채무 면제?…'피싱 메일'에 금감원 소비자경보,Economy
3188,"이란 전쟁에 ‘터보퀀트’까지…코스피, 5200선으로 후퇴 [투자360]",Economy
3189,"하나오피스리츠, 중동發 금리 불안에 상장 철회",Economy
3190,동성제약 M&A '강제인가' 승인…유암코·태광산업 컨소시엄 품으로,Economy
3191,"삼성증권, RIA 계좌개설 이벤트",Economy
3192,액트로 “올해 로봇·자율주행 분야 진출로 사업구조 본격 전환”,Economy
3193,"현대차그룹 ""차량 5부제 적극 동참…주요 그룹사로 확대""",Economy
3194,"비트코인, 중동 사태 긴장감 확대에 6만8000달러선 하락 [크립토브리핑]",Economy
3195,빌라에 대한 오해와 편견...데이터로 드러나는 놀라운 진실 [소셜 코리아],Economy
3196,"국민연금, 유진테크·하나투어 '전자주총 배제' 반대",Economy
3197,"미부중공업, 비전선포식…""코스닥 상장으로 글로벌 공략 가속""",Economy
3198,미·이란 휴전 불확실성에 비트코인 7.1만→6.8만달러 '뚝'[코인브리핑],Economy
3199,"하이브랩, 코스닥 상장 본격화…IPO 주관사로 SK증권 선정",Economy
3200,"모더나도 뛰어든 항암 백신…SCL사이언스 자회사, AI로 암세포 항원 찾아낸다",Economy
3201,2차 석유 최고가제 시행 첫날…기름값 단숨에 '두 자릿수' 급등,Economy
3202,"김성환 장관 ""임시주차장 공공기관 차량 점검하라""…정부청사 차량 5부제 꼼수 막는다",Economy
3203,“미군 오면 지옥 본다” 이란의 경고,Economy
3204,"""혼자서 기아차 4000대 팔았다"" 23년간 쭉쭉...이 남자 비결은",Economy
3205,"현대건설·㈜한화, 압구정5구역 복합개발 나선다",Economy
3206,“韓 주식 팔고 달러 삽니다”...트럼프 들끓는 변덕에 1500원대 머무는 원화값,Economy
3207,현대GBFMS→현대프라퍼티..종합 부동산 자산관리 도약,Economy
3208,"코스맥스, 화장품 ODM 업계 '고배당기업' 요건 충족",Economy
3209,"삼성전자 자회사 하만, 헝가리에 2300억 투자…벤츠와 자율주행 R&D 협력",Economy
3210,"대동, 100% 무상증자 결정…유통주식 확대에 주주친화 강화",Economy
3211,"코스맥스, ODM 업계 첫 ‘고배당기업’…주당 3300원 푼다",Economy
3212,종전 기대감 약화에…증시 급락하고 환율 치솟아,Economy
3213,[르포] 식당·마트 통째로 옮겼다…세스코 시뮬레이션센터 가보니,Economy
3214,2차 최고가격 첫날부터 주유소 800곳 '줄인상'…정부 '경고',Economy
3215,"한양증권, 주당 1600원 배당…“주주환원 확대”",Economy
3216,"50도 폭염도 거뜬… 현대로템, 중동형 K2 전차 실물 첫 공개",Economy
3217,"남양유업 ""흑자전환, 성장 궤도 진입 신호탄 될 것""",Economy
3218,"생수·물티슈…생필품으로 번지는 ‘품절 공포’, 진짜일까 [세모금]",Economy
3219,'중동 불안·구글 터보퀀트 충격' 코스피 3%대 급락… 삼성전자·SK하이닉스 하락,Economy
3220,"관세 위법 판결 나왔지만…""美 환급 시스템 기다려야, 현지 변호사 수수료도 부담""",Economy
3221,금융지주 지배구조 선진화 놓고 금융위·금감원 계속 ‘기 싸움’,Economy
3222,한 척에 수십만L 쓰는데…조선업 '페인트값 쇼크',Economy
3223,불법 도박·사금융에 노출된 軍 장병… 금감원장이 직접 교육,Economy
3224,"유가·외국인에 흔들린 자동차 22% 급락…""많이 내려도 무서운데""",Economy
3225,"OECD, 한국 경제성장률 1.7%로 하향…2027년 2.1% 회복 전망",Economy
3226,"현대차그룹, 차량 5부제 전면 확대…에너지 절감 행렬 동참",Economy
3227,"삼현, AX 솔루션 앞세워 ‘자율제조 플랫폼 기업’ 전환 선언",Economy
3228,[단독] “코인 29억 팔아 강남 집 샀대” 가상자산 팔아 아파트 ‘인당 1억’ 넘어 [부동산360],Economy
3229,"‘종량제 봉투 원료’ 나프타, 27일부터 수출 전면 금지",Economy
3230,"코스맥스, 배당금 44% 늘어…""업계 최초 고배당기업""",Economy
3231,"오킨스전자, 창사 이래 최대 실적 달성… ""AI 반도체 호황 속 2026년 더 큰 도약""",Economy
3232,"""야구보며 한 손으로 쏙""…더본코리아, '야구장 전용 메뉴' 확대",Economy
3233,“내 세금으로 외국인 공짜관람 그만시켜야”...무료입장 정책 폐지하겠다는 英,Economy
3234,"'셀 코리아' 외국인, 조·방·원과 금융·통신주 담았다",Economy
3235,"한양증권 ""최소 배당 1600원·배당성향 30% 유지""",Economy
3236,"“亞 8개국, 유가 100弗 땐 보조금 120조원 필요”-우드맥켄지",Economy
3237,"""코인 보내주면 빚 면제해드려요""…'대부업체 사칭' 해커 등장",Economy
3238,"국민연금, KT 박윤영 대표이사·LG화학 김동춘 사내이사에 찬성표",Economy
3239,하루 매출 1억 찍더니 결국…나고야 중심가에 깃발 꽂은 한국 브랜드,Economy
3240,"현대로템, '폭염 특화' 중동형 K2 전차 실물 첫 공개",Economy
3241,"드림텍, 배당 구조 바꾸고 자사주 소각 의무화…""주주친화 정책 강화""",Economy
3242,"유통 빅3, 같은 위기 다른 해법…롯데·신세계·현대 ‘전략 분화’",Economy
3243,"코스맥스, 주당 3300원 배당…ODM 첫 ‘고배당기업’ 요건 충족",Economy
3244,전 오너 공탁금 83억으로 특별배당...5년 적자 끊고 '환골탈태' 남양유업,Economy
3245,“잘 나가던 수출도 전쟁통에 좋을 리 있겠나”…4월 기업경기 전망 ‘뚝’,Economy
3246,돌아온 상장폐지 시즌…33개社 감사보고서 미제출,Economy
3247,"""○○대부입니다. 코인 보내면 채무 면제를…"" 전부 사기였다",Economy
3248,터보퀀트 쇼크에 반도체주 휘청…'18만전자'·'90만닉스' 붕괴,Economy
3249,이부진 200억 자사주 매입 ‘승부수’에 호텔신라 장중 8%대 급등 [이런국장 저런주식],Economy
3250,"중동 긴장에 비트코인 '흔들'…7만달러선 붕괴, 시장 공포 극대화",Economy
3251,"""현대제철 등도 5부제 시행""…'에너지 절약' 동참하는 현대차그룹",Economy
3252,"'2.4조 유증' 주가 18% 폭락…증권사 ""팔아라"" 의견 낸 종목",Economy
3253,"삼성전자 자회사 하만, 헝가리에 2300억 R&D투자…유럽 전장 시장 공략 박차",Economy
3254,코스피 장 초반 3%대 급락…'터보퀀트' 충격에 5300선 내줘,Economy
3255,외국인 2월 국내주식 19.6조원 순매도…두달 연속 ‘팔자’,Economy
3256,"""온통 파란색""…18만전자·90만닉스 '와르르' 무너졌다",Economy
3257,현대로템 중동형 K2전차 실물 첫선…부품 국산화로 협력사 기술자립,Economy
3258,중동전쟁에 자동차업계도 ‘원자재 불안’ 파악 나서,Economy
3259,"[단독] 서울 아파트 급매 쏟아지자, 1.2조 규모 ‘갈아타기’가 잡았다[부동산360]",Economy
3260,"김성환 ""종량제 없으면 일반봉투 쓸 수도…전기요금 인상 억제 총력""",Economy
3261,"코스피, ‘금리·터보퀀트·전쟁’ 트리플 악재에 2.9% 하락 출발…5200선 후퇴",Economy
3262,"절세 혜택에 성장성까지…KB운용, ‘RIA 맞춤형’ ETF·펀드 라인업 제안",Economy
3263,"현대차그룹, 車 5부제 확대 시행…“에너지 절감 정책 적극 동참”",Economy
3264,"오너경영 끊어낸 남양유업, 흑자 전환 발판 ‘성장 원년’ 선언",Economy
3265,로봇용 카메라·메모리패키지 기판…LG이노텍 목표주가 일제히 상향,Economy
3266,뉴욕증시·'터보퀀트' 충격에...코스피 3.8% 급락,Economy
3267,"코스맥스, 화장품 ODM 첫 '고배당기업'…주당 3300원 배당",Economy
3268,"삼성증권, ‘RIA 계좌개설 이벤트’ 실시",Economy
3269,중동발 공급불안에…오늘부터 나프타 수출 전면 금지,Economy
3270,"중동협상 교착에 원/달러 환율 사흘째↑…장초반 1,510원 넘어",Economy
3271,이란 사태로 불안해진 나프타 수급…포장재주 상한가,Economy
3272,코스피 5300선 붕괴…유가·금리·AI 반도체 충격,Economy
3273,"셀트리온, 옴리클로·아이덴젤트 日 허가 획득",Economy
3274,코인 보내면 빚 깎아주는 대부업체? ‘피싱 사기’ 입니다,Economy
3275,호텔신라 6% 급등 …'이부진 효과'에 주주들 '화색',Economy
3276,"'중동리스크'에 기업 체감 경기 비관적…4월, 계엄 이후 최대폭 하락 전망",Economy
3277,SK하이닉스 장중 '-5%'...코스피 5200선도 위태롭다,Economy
3278,"삼성 자회사 하만, 헝가리에 2,300억 투자",Economy
3279,"인천공항 개항 25주년…""연간 여객 1억명 시대 향해 새로운 도약""",Economy
3280,"[속보]코스피 개장 직후 5300 붕괴 -3%…뉴욕증시, 이란전 발발 이후 최대폭 하락",Economy
3281,LG테크놀로지벤처스 “美 바이오 투자금 7배 회수…구광모 회장 의지 큰 동력”,Economy
3282,"이부진, 호텔신라 주식 200억 매입에 주가 6% 상승",Economy
3283,“좌석 한 열 마음껏 쓰세요” 누워서 가는 이코노미석 생긴다,Economy
3284,용산 1만가구 '학교 부지 난항'…빌딩 내 학교까지 검토,Economy
3285,"삼성SDI, 배터리 소재사 피노 지분 인수…전구체 공급망 직접 쥔다",Economy
3286,"외국인 투자자, 두달째 ‘셀코리아’…2월 상장주식 19조5580억원 순매도",Economy
3287,금호 '아테라' 창원에 첫 진출…가음3구역 재건축 수주,Economy
3288,"“주식을 왜 했을까, 너무 어렵다”…개미들 비명 속 하루 거래량 ‘11억주’ 사상 최고",Economy
3289,"LIG넥스원·제노코, 위성통신 손잡았다…항공우주 협력 본격화",Economy
3290,오늘부터 '최고가' 인상‥주유소 얼마나 오르나,Economy
3291,"""AI인재 못 나간다"" 기술 유출 막으려는 중국의 '초강수'",Economy
3292,"코스피, 전쟁 불확실성·터보퀀트에 3.7% 하락해 5,200대(종합)",Economy
3293,"호텔신라, 이부진 대표 자사주 매입에 6% 강세[핫종목]",Economy
3294,종전 기대감 후퇴에 뉴욕증시 급락·유가 급등,Economy
3295,"한화솔루션, 유상증자 여파에 8% 급락[핫종목]",Economy
3296,"HD건설기계, 호주서 ‘순항’… 1~2월 판매량 56% 급증",Economy
3297,'휘발유 1830원' 10.84원↑ 이틀 연속 상승…주말 2000원 돌파 전망,Economy
3298,"한진관광, 대한항공 전세기로 떠나는 돌로미티 하이킹 상품 선보여",Economy
3299,"한화솔루션, 대규모 유증 결정 이후 이틀째 급락",Economy
3300,7월부터 코레일 운영 광역철도에 리튬배터리 반입 제한,Economy
3301,"한화 건설, 매출·수주 동반 감소…'비스마야 재개'에 반등 달렸다",Economy
3302,"대동금속, 무상증자 결정…""주주가치 제고 위해""",Economy
3303,외국인 '팔자' 두달째…2월에 19.6조 규모 순매도,Economy
3304,삼화페인트 오너 3세 체제 맞춰 ‘SP 삼화’로 사명 교체,Economy
3305,"호텔신라, 이부진 200억 규모 자사주 매수에 6%대 급등",Economy
3306,"호텔신라, 이부진 대표 200억 자사주 매입에 주가 6%대 급등",Economy
3307,"""TV와 아트의 만남""…삼성·LG전자 글로벌 '아트' 마케팅 대전",Economy
3308,"중동전쟁發 '나프타 불안정' …車업계 ""공급망 위험시 우선 공급 요청""",Economy
3309,"5300선 반납 코스피, 하이닉스 4%대 하락…환율 1508.6원",Economy
3310,"중동 난리인데…노무라 ""코스피 전망 7500~8000 유지""",Economy
3311,LIG넥스원 '위성통신·항공' 사업 확장... 제노코와 MOU,Economy
3312,메모리 슈퍼사이클 ‘터보퀀트’ 악재 만났다…‘18만전자·90만닉스’도 붕괴 [투자360],Economy
3313,[MK부동산 교육] 아파트도 경매에서 반값 낙찰 가능하다고?,Economy
3314,"대한항공, 55조원 들여 보잉 항공기 103대·GE 예비엔진 21대 도입",Economy
3315,보험사 대출 265.2조원…홈플러스 여파에 연체율·부실비율 상승,Economy
3316,코스피 5300선 하락 출발…코스닥도 약세,Economy
3317,"세대당 1.47대 확보 ‘한화포레나 부산당리’, 27일 견본주택 오픈",Economy
3318,테슬라·ARM '반도체 자립' 선언…K메모리 업계 여파는,Economy
3319,"해외주식 자금 유턴 유도…증권사, RIA 계좌 속속 출시",Economy
3320,"HD건설기계, 올해 호주 판매량 56% ‘쑥’…연간 1000대 돌파 전망",Economy
3321,"""코인 보내면 빚 깎아드립니다""…대부업체 사칭 사기 메일 주의보",Economy
3322,"제약업계, 영업익 급감에 생존 위험…복제약 '약가 인하' 후폭풍",Economy
3323,"금감원, 소비자보호 강화 이후 첫 정기검사…'삼성화재'에 쏠린 시선",Economy
3324,"""갓부진 고마워"" ""부진 언니♡""…호텔신라 개미들 '방긋' [종목+]",Economy
3325,"삼성증권, RIA 계좌개설 이벤트…투자지원금 지급",Economy
3326,"오킨스전자, 창사 이래 최대 실적 달성… “AI 반도체 호황 속 2026년 더 큰 도약”",Economy
3327,"'HBM의 아버지' 김정호 ""터보퀀트, 메모리 수요 흔들 수준 아냐""",Economy
3328,"코스피 3% 급락, 5300선 내줘…전쟁 불확실성에 투자심리 '급랭'",Economy
3329,“시세보다 1.8억 높여 계약한 뒤 해지”…허위매매로 시세 띄운 일당의 최후,Economy
3330,"""50도 폭염도 견딘다""…현대로템, 중동형 K2 전차 최초 공개",Economy
3331,"셀트리온, 알레르기·안과질환 치료제 日 품목 허가",Economy
3332,"""연봉 3억에 모십니다""…테슬라, K인재 스카우트에 삼전·하닉 '긴장'",Economy
3333,"美, 반도체 공급망 지원할 '팍스 실리카 펀드' 출범",Economy
3334,"코스피, 휴전 불확실·터보퀀트 여파에 장 초반 5200선 후퇴",Economy
3335,트럼프 ‘입’·구글 쇼크에 삼전·닉스 급락…코스피 5200 회귀 [이런국장 저런주식],Economy
3336,"""나도 한 번?"" 스페이스X, IPO 물량 30% 개인투자자에",Economy
3337,‘오티에르’ 첫 실물 作 반포에서 공개… 완성된 하이엔드가 온다,Economy
3338,"개항 25주년 맞은 인천공항 ""여객 1억명 시대 연다""",Economy
3339,다온아이앤씨 코스닥 IPO 착수…상장 주관사로 KB·하나證 선정 [시그널],Economy
3340,월가 보너스 3.8억 '사상 최대' 찍었지만 한숨 쉬는 이유,Economy
3341,'휘발유 1934원·경유 1923원'…2차 최고가격제 시행,Economy
3342,"달러·원 환율, 전쟁 불확실성 지속에 1500원대 상승 개장",Economy
3343,"'2차 최고가' 첫 날부터 기름값 오름폭 커져…휘발유 1,830원",Economy
3344,"美 재무부, 6월부터 ‘트럼프 서명’ 100달러 지폐 발행",Economy
3345,“코인 보내면 빚 탕감?”…대부업체 사칭 피싱에 소비자경보,Economy
3346,"국민성장펀드, '리벨리온' 2500억 첫 투자…'K엔비디아' 육성한다",Economy
3347,"셀트리온, 일본서 옴리클로·아이덴젤트 품목허가…점유율 확대 기대",Economy
3348,"삼성 자회사 하만, 헝가리에 2천300억 투자…유럽 전장 공략",Economy
3349,"'이란·터보퀀트 쇼크' 코스피, 3%대 하락…코스닥도 2% 내려",Economy
3350,"국민연금, 코리안리 사외이사 '정지원' 재차 반대",Economy
3351,"어제는 18%, 오늘은 8% '급락'...'유상증자' 한화솔루션 개미들 '날벼락'",Economy
3352,장기화된 전쟁 불확실성에 흔들리는 코스피…증권주 동반 하락,Economy
3353,'2차 최고가격제' 시행 첫 날 오전…전국 평균 휘발윳값 1830원 '오름세',Economy
3354,청약시장서 청년안심주택 인기…'호반써밋 양재' 4월 분양,Economy
3355,"""기름값 쇼크에 전기차로 갈아탄다""…유럽 중고 EV 시장 급반전",Economy
3356,"파인디앤씨, 북미 EV 고객사 배터리 핵심 부품 양산 수주…글로벌 사업 확장 본격화",Economy
3357,'터보퀀트' 늪에 빠진 반도체…'17만전자·89만닉스'로 후퇴[핫종목],Economy
3358,"JP모건 ""비트코인, 금·은 같은 전통 안전자산보다 수급여건 좋다""",Economy
3359,‘터보퀀트·이란전쟁' 악재에 급락 출발한 코스피 낙폭 줄여 5400선 회복,Economy
3360,"나스닥 조정장 진입, 외면받는 美 국채…아직 투매 조짐은 없어",Economy
3361,다주택자 주담대 만기 연장 제한…비거주 1주택은 제외,Economy
